nro_cliente,sum_fact,sum_duracion
4665,939.17806,124.1494305
4675,41.93604939,608.2724078
4678,126.5773287,282.690507
4668,196.6840983,556.9940811
4677,1685.76072,1007
4676,824.701826,56.56608358
4673,861.4398578,566.4901578
4672,1077.942523,554.9231785
4679,699.6038652,332.3121448
4683,1193.574856,309.4588528
4680,1040.502089,436.1033004
4681,774.7377541,149.7709671
4684,472.6948241,312.8469845
4682,603.1463722,526.0777225
4689,110.6463052,39.47333859
4690,1593.582011,666.8384016
4688,2843.482,166
4691,1273.323786,481.9923812
4687,3057.546,376
4686,125.2126961,184.3138813
4693,446.3240471,243.1422097
4692,1392.179758,586.5888196
4696,1113.918565,246.8001611
4694,1425.699469,297.1479294
4695,754.999529,680.1274486
4699,9.825525871,608.6957126
4697,742.3486912,282.5252497
4698,138.7421517,573.160273
4685,824.571387,549.9209973
4700,964.6764,30
4704,139.8688862,390.1148443
4706,683.3837645,628.2810629
4705,225.0308139,355.2212329
4707,128.2614926,411.3995919
4708,1670.100457,285.6060719
4709,968.1087043,324.6997339
4710,727.2592268,295.1795898
4711,1481.793361,117.7988738
4712,340.0638547,238.7968898
4701,1320.799911,667.0669628
4702,753.8338903,300.571859
4703,1202.873879,292.354662
4713,1119.502381,61.43524227
4714,825.5040579,266.5197035
4715,1403.2375,795
4716,1437.390564,383.3821827
4717,1031.654541,610.0099207
4718,183.988623,511.4844953
4720,122.6845066,596.5260802
4719,1738.17408,659.9724141
4721,849.76918,78
4724,15.28850465,117.1622576
4722,537.3818,30
4723,479.4,46
4725,116.9024716,166.974012
4726,177.0818108,320.486142
4728,1054.870056,514.4756125
4729,1247.282499,473.4415593
4727,553.2531178,460.8954525
4730,1101.934835,72.91729488
4731,110.1770723,244.9054466
4732,1382.242621,129.4678456
4734,804.8375869,58.70344629
4733,726.0473293,282.0406304
4735,964.6445611,428.9598615
4736,1014.090888,362.8825125
4737,624.4378543,523.8490855
4738,368.8527145,364.5202817
4740,822.2251204,467.4562185
4739,1254.13824,38
4741,970.9492,486
4742,1277.491271,36.12720997
4744,1606.620293,333.4564685
4745,528.2049774,29.9262856
4743,1211.516658,352.1671029
4746,594.1254995,68.9022581
4748,952.6389773,388.5792483
4747,117.3713724,147.8475426
4749,723.4150536,533.5675603
4750,575.2476067,628.3497406
4751,1204.657562,19.08908106
4753,365.2938537,86.95528369
4754,623.00453,343.9590315
4752,203.8988261,646.809225
4756,619.6981,118
4760,992.143413,213.5469991
4757,1233.705441,444.915096
4755,341.9262224,347.2924174
4761,1204.0744,88
4763,151.3158251,44.02681855
4767,1144.540112,593.7741143
4765,468.6745584,83.80511782
4759,153.3742697,237.1370388
4758,702.1291901,215.0982009
4766,659.9916945,491.9303488
4768,819.9578,60
4764,34.40658966,31.51822232
4762,193.1766708,57.92014425
4769,1086.737669,39.33055303
4771,551.880472,512.1989372
4770,876.538506,104.208116
4772,1046.422178,318.2214693
4773,1031.098017,279.299663
4774,860.3332933,564.1558365
4776,620.0736886,85.95870696
4775,415.4159468,219.8012478
4777,3502.38,1059
4778,1358.9226,4100
4780,1059.128637,514.8224351
4781,89.84385767,373.7218065
4779,611.5092,30
4782,1080.781352,458.5746969
4784,332.037,447
4785,1430.631914,518.3498078
4786,1486.921144,81.99864538
4783,481.582995,0.8127293411
4787,482.4245848,323.9083821
4788,1047.229896,267.2050036
4789,854.4306288,151.8206248
4790,866.6686194,217.3316973
4792,187.7663684,93.55868904
4791,614.96835,30
4793,334.2617171,475.5894984
4796,589.6960333,474.1561073
4798,289.9172128,112.8559678
4797,382.505589,289.5135687
4794,168.1101909,674.2774734
4799,827.5893467,465.7926437
4800,259.9619268,44.26259154
4801,859.0757762,135.8007589
4802,708.5678779,562.7498204
4803,586.1674262,349.2248367
4804,994.9902407,97.40799759
4808,545.3027335,674.5606797
4805,749.1143473,656.9472311
4807,621.5839806,321.7853313
4809,322.9684697,15.1440392
4810,1154.83637,404.2876431
4811,17.2083983,441.7980593
4812,884.8830472,648.7152713
4795,610.9314264,570.8140659
4806,239.072903,576.4939924
4815,1473.8612,138
4813,1316.1506,2352
4814,809.0408348,677.5379366
4816,691.0494865,544.090294
4817,33.55321637,406.0956787
4818,499.8423096,79.30790614
4819,479.4,249
4820,2139.027884,29.42241319
4822,593.7115772,137.7864354
4824,103.4282661,273.4256647
4823,75.87109627,75.6007514
4821,470.5810755,16.34548091
4825,362.4054082,253.8832884
4826,502.9699142,633.2546445
4827,1555.196276,502.6930991
4829,1026.980965,495.7964816
4828,388.9336793,581.1840053
4830,1567.865341,349.6533105
4831,1089.201661,93.33644597
4832,1016.680038,4.115533181
4833,991.2155444,175.3038935
4834,896.5506248,493.2605051
4836,1049.172783,524.7724517
4837,835.0952928,1.220402627
4835,187.4453816,558.2624392
4838,118.7702886,670.8204008
4839,1420.394691,594.0587177
4840,844.1898098,473.7387891
4842,782.64836,91
4841,258.6577031,163.7687714
4843,272.5250388,100.0418149
4844,1276.030212,561.4873818
4845,962.7168151,324.6685763
4846,1073.852388,357.5715581
4847,1537.875881,590.8006118
4848,741.4792274,673.3068372
4849,1663.103187,165.3891579
4851,631.2299782,249.5514134
4850,966.1796764,555.5115879
4852,1060.635651,170.5294462
4854,878.6287196,248.6679583
4853,145.7996041,190.8403267
4855,583.2075729,44.92127566
4857,2528.55624,131
4856,1400.5176,531
4858,1073.308007,602.9076297
4861,731.0262184,515.8172301
4862,561.1759782,102.2231458
4860,335.1994736,560.3687532
4859,749.1406115,263.9504771
4864,741.9219602,208.2086473
4866,86.00108039,87.84232338
4868,664.1371313,493.3287451
4867,971.0214143,596.9885507
4865,2115.209751,330.8741565
4869,26.29281811,206.6929814
4863,676.4904528,192.0467869
4870,989.41388,150
4871,740.5988051,193.8312142
4872,429.8040388,189.1522677
4874,554.3780283,514.9684968
4873,495.719378,491.5856684
4876,614.96835,222
4877,2158.814238,329.3483525
4878,524.8617434,79.73932008
4875,947.0699876,315.0867418
4880,1087.390747,330.4175145
4879,619.6981,30
4884,996.5706264,144.8914321
4883,796.7235625,677.5337425
4882,1475.402206,590.2298051
4881,1283.130609,272.1765161
4885,825.8403288,394.0065851
4886,1927.9318,2775
4887,552.252743,192.142135
4889,429.8718068,245.9628834
4890,278.1603451,108.4998503
4888,1140.522904,488.8238336
4891,357.009612,37.53031968
4892,343.811441,370.5444968
4893,654.6309578,282.3905334
4894,1040.076781,434.4138857
4895,1534.08,1271
4897,1131.7454,566
4896,1010.034912,34.53913368
4898,635.4473263,152.8882979
4899,268.4699423,336.6279101
4900,959.762987,16.36529315
4901,26.39974344,148.4668157
4902,52.61138709,673.5345287
4903,959.7274321,81.18640646
4904,621.9920632,461.5536434
4905,581.4747594,500.8339998
4908,299.4828099,408.2567084
4909,571.6516685,379.7236225
4906,1407.334404,140.5269262
4907,242.4338024,15.05816133
4910,463.6593947,241.6391815
4911,1214.762499,678.8882937
4912,50.21789091,520.3408684
4913,751.8757796,215.6553985
4915,806.8761934,411.2513595
4914,91.48916016,223.7882154
4916,219.3848139,17.13111253
4921,466.233907,554.8615082
4917,604.5155594,370.517925
4920,3284.89672,519
4918,806.1304137,533.6014481
4919,1093.291582,180.6183015
4925,953.0249682,261.466694
4923,932.6211987,578.4451041
4924,8.292137017,400.62867
4926,217.6261004,319.6527261
4922,129.4008884,130.191659
4928,1340.100606,363.4610018
4929,174.7298263,177.8684994
4931,74.97627939,77.75970116
4932,819.3309856,468.9874815
4933,1022.589329,276.2122844
4934,719.2473097,634.645742
4930,313.4398417,429.6199345
4927,804.5417732,603.1132692
4935,722.44464,253
4936,522.7734453,505.7548457
4938,1058.04336,124.0745811
4937,975.0013085,561.5330157
4939,690.3011927,471.2344297
4940,451.5228,30
4942,1265.905556,525.9903397
4941,495.7218918,489.6461744
4944,518.5727418,566.8508489
4943,1032.892218,8.454399771
4945,1126.37997,58.57322666
4946,473.9370493,404.5261119
4947,1108.24912,250.3498575
4948,8.413663776,490.4664429
4949,536.4141312,510.5433221
4950,820.58494,163
4951,977.1277455,630.8458195
4952,919.2494887,661.3253822
4953,853.7042171,194.1595967
4956,309.2491859,426.4029882
4957,61.03437068,77.24910368
4958,949.1222116,129.4784646
4959,970.9492,101
4960,1361.414255,599.5727868
4961,39.91239569,37.10370105
4962,754.2275801,90.99395577
4963,536.0799829,451.544285
4964,846.3879217,665.7849406
4954,551.46182,30
4955,245.0777282,669.6762649
4966,745.5295684,20.6041644
4965,895.0866176,380.7661143
4967,212.8151302,243.6644481
4968,1037.21121,139.3927346
4969,235.4384377,79.91409676
4970,509.591,60
4971,210.6579623,463.3353536
4974,856.1088732,399.7872981
4975,1249.015601,216.6876533
4973,650.3815322,574.8040561
4972,2061.126889,239.9946722
4976,844.0480119,500.8313321
4977,448.2638754,535.2495513
4979,1237.879095,352.7232377
4980,734.2238419,18.47968339
4978,66.94259248,593.6093606
4981,984.7879263,143.1159741
4982,1186.60612,435
4983,1615.388142,37.39506472
4984,776.2015069,518.5787355
4985,157.2002488,429.6282071
4986,1046.537912,384.3880707
4987,404.2146958,270.5334482
4988,501.4619372,244.7857397
4989,1208.303091,336.5863807
4991,278.8326301,138.3212416
4992,417.5116301,313.2627028
4993,1761.036704,674.3922935
4996,689.2634128,506.149577
4995,893.8839423,380.7751314
4990,594.1260008,385.6855149
4994,44.64957657,348.6230116
4997,1004.457476,594.9817963
4998,1086.475069,251.9499642
4999,259.6117588,592.485669
5000,1439.10751,156.5365435
5002,249.860332,468.9612072
5001,593.0992994,149.0601388
5003,615.8874251,356.8859328
5004,1104.098538,203.2996614
5005,1216.075234,423.9187894
5008,112.0234804,107.9601275
5009,2166.014318,497.843423
5007,766.2186632,215.4819553
5006,108.2242899,269.640667
5010,1013.463692,30.5951562
5011,251.1205243,98.86888163
5012,465.9876119,193.5482308
5013,969.5627878,300.0953982
5014,795.0448097,262.3246688
5015,150.18037,7.89013772
5019,1440.771488,614.9773298
5020,663.7014746,28.60677241
5016,1083.797638,10.72775322
5018,1007.116469,528.3311278
5017,274.6438478,447.0893228
5021,965.0090622,376.6452652
5022,1364.425107,402.2298262
5025,873.929748,424.9766308
5024,1067.777367,161.1237066
5023,1022.623381,245.1109201
5027,509.596095,474.4459072
5028,837.9148686,382.9208666
5026,598.5531451,450.9194321
5031,1129.69924,332.264951
5032,124.8618386,256.8804388
5030,939.3014846,138.3623083
5033,1039.835727,589.0568405
5034,671.1950578,602.7856804
5029,1181.842601,680.4211933
5035,1271.34843,254.475068
5036,186.2353883,415.1439701
5041,528.6904368,300.7937411
5040,1008.6258,863
5037,1143.238042,244.9832005
5042,73.94727099,215.8068836
5038,527.628371,402.1710082
5043,1001.041938,48.91006343
5044,1089.91748,71.42714163
5045,835.5565224,166.8721948
5046,229.8801031,654.8346165
5047,523.2148095,71.90574923
5039,36.68374139,288.1671233
5052,310.1517982,578.8864095
5050,455.6538982,534.0080416
5049,993.9311523,272.9642965
5048,370.7241878,518.2866319
5053,1244.236412,15.17608382
5051,1117.775382,529.9391298
5055,1106.745645,518.1107726
5056,1082.375167,301.0547945
5057,216.5369019,416.0804226
5054,1197.782719,140.5383682
5058,885.4160211,53.53240362
5060,758.6709363,340.2990195
5059,282.8548406,141.5965873
5061,869.0411951,663.7580143
5062,1575.6052,60
5067,1233.258335,483.2852813
5069,1696.13808,60
5068,1489.328554,558.1887179
5070,240.1223204,455.4046971
5063,433.752456,20.24203715
5066,798.35041,30
5064,386.7485559,452.2235189
5065,940.1665979,41.84136164
5074,1504.451193,499.3380334
5071,239.2826229,635.1812123
5075,1627.870749,3.722276861
5073,894.4186062,243.152736
5072,960.9079056,270.0628206
5076,626.11601,83
5077,216.2182318,204.8099282
5078,345.9308826,661.7408962
5079,786.0905319,266.5905913
5080,3313.84326,1323
5081,359.3545806,290.8287357
5082,2198.160145,267.23158
5083,207.4148436,225.2577088
5084,991.5036218,404.3504221
5085,157.9003159,495.4896339
5086,784.7551071,184.5197719
5089,30.58505802,218.5874786
5088,574.5740935,662.5796159
5087,700.3210897,252.4589539
5090,506.7120955,497.7770735
5091,1228.90157,125
5093,1153.788148,171.854968
5094,701.6572728,291.782552
5096,41.83786245,100.2843749
5095,311.3798489,22.18893245
5092,1895.254077,198.0177316
5098,761.97173,246
5099,492.9102684,58.97066283
5101,311.0110392,624.6950523
5102,814.8929032,25.01957879
5103,70.76587026,127.4373927
5105,1629.394208,314.7609149
5104,2182.687129,604.4205502
5100,1080.596856,102.7205716
5106,11.99161325,96.27455426
5109,345.6403414,568.3790168
5108,764.3865,30
5097,555.5729859,54.02989753
5110,537.2565569,287.919964
5111,1788.682229,513.9732399
5112,140.6234939,410.9486644
5107,697.124846,149.5516664
5113,0,367
5115,498.8017278,504.3448372
5116,2033.350876,530.8028836
5117,3079.0536,10759
5114,959.3558,1419
5120,1083.476795,0.6082350222
5121,452.5135238,141.9130719
5118,1016.82319,8.258334721
5119,1376.129489,538.8983951
5123,1421.8324,704
5124,185.7583277,3.422760834
5126,548.9114712,451.3742254
5125,1803.025665,376.1233069
5127,711.246507,660.1173476
5122,185.0494942,477.7995804
5129,1120.361023,623.1551627
5128,339.1777221,300.2972288
5130,4131.2936,517
5131,686.0635974,228.4564425
5133,687.2588468,236.9262688
5132,95.82672066,331.8193252
5134,1138.4694,129.1383086
5135,110.3310506,308.6738579
5137,628.5016142,441.0942546
5136,16.65217639,521.1769532
5138,745.5102163,139.7199088
5139,409.2083207,7.507778344
5140,370.4593393,76.19070652
5143,769.860416,610.0673175
5142,582.56952,120
5144,1273.483537,674.1930963
5145,6.828832305,463.9111251
5141,317.4203588,442.3996341
5146,1019.182,60
5148,629.7889745,336.6261684
5149,496.3240598,195.1636359
5147,648.6503759,21.75876077
5150,715.5143,120
5151,794.722062,447.1126539
5152,1527.507474,274.3267714
5153,720.1600664,318.7327292
5154,327.34202,28.28197094
5155,275.655,60
5157,1657.188568,646.5666473
5158,1034.455552,54.64759048
5156,1806.1116,280
5159,62.0230388,520.9999216
5161,643.3425267,417.3081688
5162,764.8092178,394.4558831
5163,1362.433555,341.4723782
5164,1985.713573,410.0454064
5160,922.6986791,364.1851083
5165,1037.233134,409.4129808
5167,286.4785844,119.3755467
5166,1516.284879,589.1379465
5168,1276.306602,424.6238167
5171,1016.137067,124.4642881
5170,213.5857193,454.6632764
5169,876.8775675,94.69916316
5173,3489.82712,3937
5172,447.2832745,63.06627237
5175,383.52,67
5174,888.9145493,628.0317025
5176,991.5430533,243.3732281
5177,31.65558117,610.569725
5179,1348.866691,479.3348384
5181,1544.078853,88.48676659
5178,1575.6052,161
5180,441.7043393,386.4632749
5182,410.81326,30
5183,906.990576,66.11310381
5185,609.0278884,362.2664188
5184,338.6345644,463.2446959
5186,740.4728094,236.452327
5188,471.7354559,23.40007657
5187,171.253185,181.5159774
5189,1141.191529,592.768445
5190,566.250231,566.0154609
5192,332.037,200
5194,658.4244716,7.519139935
5195,925.5393169,425.5793434
5193,1090.143809,474.1894408
5196,665.9207429,114.2664692
5191,650.9429617,105.004607
5198,588.224273,667.982717
5199,162.4572017,614.3675295
5197,0,2605
5200,316.0102,30
5201,248.9558568,24.17162822
5203,141.202973,568.2181624
5204,775.4550353,412.472555
5202,835.5068374,124.1255177
5205,651.8177976,484.7032891
5206,1418.593148,363.2003363
5207,602.0372,150
5208,309.010724,392.5198393
5212,487.6864341,208.1196297
5210,1271.564993,213.2425062
5211,31.90504103,514.6822496
5209,320.4455016,175.9714242
5213,612.3039803,426.2338126
5214,109.6568318,19.34393383
5215,1898.643744,440.9684221
5216,191.0630507,151.8968515
5218,748.4307475,266.3396366
5217,102.3726827,79.94634801
5219,878.8064543,664.0832412
5220,489.4065249,548.1612618
5221,1153.347841,395.9022292
5222,160.4411092,35.44544465
5223,1101.537787,263.7283276
5224,370.119646,116.4126362
5225,546.9071983,511.7934692
5226,333.4898644,35.53158223
5227,312.1192697,370.016998
5228,513.7909246,236.7073877
5229,1213.837578,309.1981062
5231,147.0351529,518.6829867
5230,692.5872816,528.3815075
5232,2408.1488,434
5233,636.0521722,96.1564881
5234,852.1612923,170.0416509
5236,251.6360754,127.3588806
5235,1017.018635,149.1878028
5237,1252.516073,531.2975197
5238,1204.219498,507.3220675
5240,233.0027636,182.0924809
5241,558.2439642,270.1560574
5243,138.0203139,231.9997945
5242,727.09,512
5244,261.1526453,67.7896787
5245,141.8813781,392.7217204
5246,504.6230971,140.7078396
5249,95.30686619,224.5067123
5248,558.4258715,557.772583
5250,672.3003227,571.5065513
5251,257.2636184,271.5115125
5252,245.6516643,179.7290426
5254,932.554485,345.8461357
5253,2167.33392,530
5255,340.4035436,299.5771671
5247,1465.694077,344.0493849
5257,273.5258709,644.0267933
5258,712.6653997,531.5338293
5256,1162.181567,371.2140948
5259,166.6836678,462.0707479
5260,294.2363323,114.4259777
5262,197.2691455,91.61029529
5261,356.4951538,165.9494651
5239,2213.898,779
5263,370.8166379,636.7248228
5265,371.9202176,562.1379415
5266,446.7628667,197.9382332
5264,1538.802318,245.4948144
5268,1020.532878,479.4608017
5267,2212.32917,568.0325302
5269,481.3432755,531.8548862
5270,1806.1318,3869
5271,4334.66784,342
5273,1523.649585,236.8743225
5272,759.6481949,586.0857242
5274,758.2011865,88.82620964
5276,567.23805,1189
5275,1899.932245,617.4272995
5279,948.1445168,444.4337136
5277,1060.651197,312.0131243
5280,1156.933363,107.5186719
5282,80.21702874,388.8088331
5284,762.3452198,652.9687212
5281,847.5758,135
5283,784.9483078,120.0677804
5278,6780.6064,512
5285,186.0443456,47.09178043
5288,78.34022015,105.8194602
5289,789.8632552,587.0589736
5286,27.66443773,72.32107438
5287,1231.575068,183.2644473
5290,3612.2232,411
5291,792.2998876,128.9485488
5292,1370.94071,270.0427582
5293,1066.284594,570.1294771
5294,1035.743323,418.3079937
5295,1210.918594,403.3811839
5296,1180.75356,2635
5298,491.3413959,492.5823365
5300,48.27227768,417.5354346
5297,1260.328816,450.7149759
5299,117.0592312,342.0902923
5301,819.9578,30
5302,1339.655355,447.4174155
5303,967.4436987,22.48717072
5304,480.7850799,272.2967674
5306,1581.31764,432
5309,334.6637707,336.9165295
5310,706.7242,30
5305,554.2612,30
5308,912.1398982,645.5126312
5307,224.4046335,62.78859739
5311,452.6490999,192.8225866
5312,399.7787908,578.5974683
5314,541.8612726,640.6438512
5313,377.3529862,501.0333146
5315,664.6914248,113.7149002
5316,460.1553099,419.2676586
5317,254.9219669,524.7935591
5318,788.9412395,116.6556076
5320,440.0536946,40.04139831
5319,72.81406685,666.3233287
5321,1181.460234,452.367464
5322,910.1539362,184.7392646
5326,561.4924958,542.7332177
5324,433.9422358,651.0864841
5325,1409.590251,331.7153164
5323,353.3621,78
5329,227.7721787,644.4131509
5327,0,89
5328,767.0558,151
5332,698.3493643,52.07246172
5330,435.0571996,256.6749392
5333,1192.746888,98.29038303
5335,480.5463316,425.1659745
5334,572.113357,199.5089365
5336,724.297015,649.0005792
5331,831.9950199,380.6782392
5337,322.7083622,608.9692753
5338,759.9012793,641.3921775
5339,65.71443444,22.03630032
5341,420.1975114,390.1625876
5340,397.1236693,605.9656561
5343,902.6045902,101.5458312
5344,1252.850008,466.8862958
5345,1276.025713,422.4974593
5346,315.1663427,585.3331686
5347,180.9949197,522.3149635
5348,328.8198277,505.4658829
5355,863.8295431,515.489625
5352,189.81025,345.0912623
5354,900.3622728,124.1717713
5353,305.8238544,537.4807573
5356,177.2878258,243.5608837
5357,1144.535247,98.22522746
5342,563.8201996,615.6068037
5349,856.13232,78
5350,131.4460627,421.1140561
5351,250.2969246,419.3471254
5359,1583.25604,517.2476442
5360,823.3201759,195.8020802
5358,306.2217311,402.3428117
5361,365.4936017,407.6428131
5362,910.059944,401.8402961
5366,498.9900046,648.8645438
5367,919.8510406,19.95535137
5368,1444.88928,83
5369,633.9220704,534.6097764
5371,112.1003068,633.9869712
5372,762.3741345,17.11719077
5373,836.8639368,476.8713401
5363,319.8602938,173.6650992
5374,1032.140163,107.3563168
5364,874.8967253,450.9624473
5365,67.03678835,657.2845693
5375,173.3385957,297.0476833
5378,2813.43408,1327
5377,749.1891059,518.3228889
5380,660.4120046,355.1344996
5376,673.1979,136
5379,1086.478179,303.9561715
5381,903.0861,90
5382,899.4228302,151.2884653
5383,687.4977337,654.626108
5384,765.9119446,249.3845597
5385,919.3634394,301.5774373
5370,1652.374863,273.2285059
5387,1.314690845,579.3458488
5386,419.2448152,589.472661
5388,602.0372,153
5390,724.3880512,46.53524152
5391,334.1537956,494.1250584
5389,146.661689,364.0343319
5392,922.1269911,89.36430261
5393,432.6725021,358.7554026
5395,703.3310688,98.99148787
5396,669.8202007,582.5951583
5397,1509.16021,529.3397027
5398,494.8324843,429.0032382
5394,11.12392146,349.3155389
5399,180.8131964,82.21423251
5403,1065.602723,486.8587622
5400,115.9759331,390.0947016
5402,2049.8945,2105
5401,11.14630909,575.9729533
5404,257.6191721,170.9272061
5405,1721.91138,742
5406,1424.847389,650.4083692
5407,986.2013801,410.6122084
5408,1050.717947,616.557202
5409,400.1986383,255.426358
5411,470.7141569,199.3792676
5410,19.38609946,374.796291
5417,1120.110284,37.64886889
5412,277.010198,529.3614132
5413,887.8291704,142.8536774
5415,294.0983546,578.1442262
5414,16.0435279,471.8958139
5418,7959.31464,4019
5416,140.1919638,523.0617825
5420,413.2280099,404.0184705
5421,287.1213739,414.6433555
5419,413.4522686,102.8897719
5422,725.9891,808
5423,768.6185698,552.8174538
5425,1150.846186,257.6223869
5424,1022.55984,1759
5426,576.8323728,399.7239268
5427,441.3893084,82.21852867
5428,957.5948413,597.00181
5429,1389.040292,287.8466904
5431,23.8227484,45.52581356
5430,340.4208604,154.419086
5432,198.2591238,476.8738087
5433,273.6046202,311.3313291
5434,1071.574601,386.4922908
5435,395.1117277,150.7530557
5436,1314.025316,431.8933507
5437,878.1873035,5.511824976
5438,305.8358388,329.8222722
5439,1504.534446,565.5536303
5440,1078.401587,572.5872575
5441,86.47340445,656.7837259
5442,1047.325655,220.6910743
5443,719.5689355,504.9939144
5444,1006.285674,85.68626163
5445,911.922498,427.6320676
5446,623.22,522
5447,327.2474212,93.85571294
5448,6340.74324,6480
5449,1247.427782,149.7171104
5453,356.3701427,437.344523
5451,259.2529265,309.8254304
5450,1266.535822,532.1015309
5452,483.771617,597.32112
5454,409.9789,30
5455,1231.203742,298.5542059
5457,766.6627604,440.5222342
5458,689.0855461,84.03961877
5459,70.27884368,120.0601393
5460,1270.660664,181.8525446
5461,2427.373,1952
5456,168.3965386,379.0966572
5462,42.10434357,530.5002174
5464,539.8000735,323.8462258
5463,736.1818991,272.5584423
5465,951.8733436,124.4812088
5467,219.601832,112.04899
5466,529.1524438,168.5456698
5470,1211.532629,59.14972161
5468,748.4866896,581.0565229
5469,929.5047693,169.9083858
5471,1095.646365,39.06180434
5474,1146.803947,13.04182397
5472,494.3686802,548.7625794
5473,407.6009809,673.8066628
5475,214.7383875,498.2867588
5476,256.5109673,288.6072873
5477,195.6970312,474.0492502
5478,1172.2642,95
5481,1721.91138,152
5482,366.3959294,127.5966269
5483,1106.803833,195.3386093
5486,72.99082353,218.9175958
5479,2094.023714,248.3886509
5480,352.7349072,489.0794992
5487,1288.101579,33.73062597
5484,149.1735581,613.0665694
5485,835.8270437,85.36214895
5488,373.6283013,600.3929549
5489,760.6481453,84.12656631
5491,914.4950017,589.3853793
5492,306.8601692,429.094791
5490,795.4028585,95.17299217
5495,1895.844858,234.2141787
5494,755.4496952,147.9528125
5493,710.9162,60
5496,492.7442274,591.5634922
5498,303.4963423,172.1681946
5497,229.1426488,205.4094036
5499,396.7041188,537.565975
5500,180.5302282,229.90989
5501,0,31
5502,840.648307,273.0206387
5503,436.7335306,387.9246892
5505,614.96835,145
5506,1155.16434,298.5807938
5504,701.3859357,358.1910638
5507,630.4604445,14.33412901
5510,1042.53114,113
5509,719.2755373,550.2247632
5508,399.1923034,235.5195874
5511,90.9268832,232.9853005
5512,511.1099089,336.1469347
5513,637.5744686,212.206957
5514,31.25270237,522.068997
5515,431.5027766,21.22060033
5516,1045.776481,544.0427487
5517,915.6481082,357.7987021
5518,311.5883211,132.2321649
5519,785.4363669,23.86166263
5521,166.3538718,544.3514329
5520,883.1184521,240.1432621
5523,812.7951753,642.8527149
5522,1380.4053,598
5524,1125.00914,112.4045384
5525,1523.94346,391
5526,1240.450597,637.5291048
5528,1081.209775,544.6436744
5527,363.9847372,77.5333272
5530,592.0036958,409.0204778
5529,1841.0478,206
5531,2032.556039,167.8702688
5533,903.0861,139
5532,782.67462,208
5534,12.93299617,478.3032416
5535,1088.243538,342.6472794
5536,904.2944424,369.1837368
5539,2006.937541,626.4573649
5537,379.3742029,306.4816842
5538,1356.1212,324
5540,560.3085511,265.5344337
5542,446.5727993,476.511381
5541,631.11698,193
5543,44.35367664,100.7911995
5544,419.7691558,320.748448
5545,208.1080673,305.0700024
5546,472.1257906,155.5108883
5547,712.9349868,289.8296591
5548,1522.835259,371.5791634
5549,727.909537,76.93585536
5551,360.4504994,460.5808934
5553,1301.370386,274.5608719
5550,634.5127544,447.5132765
5554,284.7873866,449.1113858
5552,97.20379619,553.159084
5558,767.7714971,417.2193432
5555,380.1509015,296.3264868
5556,330.713483,105.3744054
5559,251.0835258,372.9558001
5561,368.983,30
5562,2116.292687,136.1343153
5560,833.7214437,630.3261736
5563,77.53672137,558.2108681
5564,918.2062191,545.9399258
5565,713.4274,30
5566,1588.285475,45.40218744
5567,560.7534106,82.74068221
5568,126.8366018,196.503305
5569,1336.194399,239.2461525
5570,502.2173121,276.2856373
5571,962.4796377,229.7939545
5574,392.5919328,665.0220415
5575,1093.155806,308.3716074
5576,1060.0863,32
5577,56.05016594,478.221092
5557,1041.834929,250.8221602
5578,1091.72957,183.2070462
5579,316.0102,774
5572,114.6660401,147.5534948
5573,380.8639056,11.96888542
5580,1203.262906,229.7080595
5581,400.2542388,331.1884004
5584,1400.577376,75.26740203
5585,2117.691522,504.1048313
5583,1325.8336,60
5591,990.2825259,531.4151606
5592,1098.700437,169.454721
5590,847.5758,30
5586,1115.4444,317
5593,252.5456563,212.1076027
5594,885.8401403,557.0479117
5595,649.3369603,617.618442
5596,958.0086773,98.88050129
5588,949.4733631,597.2160578
5589,1667.93297,536.8239536
5599,690.4250957,345.4981997
5597,1230.020804,401.3676308
5600,1288.145879,45.36394406
5587,934.3081225,462.978437
5598,1359.32888,544
5601,2308.3032,300
5602,1631.548492,122.2247899
5603,501.6686765,67.55124414
5604,1102.151426,111.7858298
5606,97.12020681,134.0011318
5605,885.9199148,336.6359096
5607,793.3541368,414.6980354
5608,859.0853654,613.4077592
5582,1413.904164,562.4065839
5609,1536.452984,452.6433626
5611,1401.20892,119.9804572
5610,552.9525435,202.8688668
5613,557.793522,627.3638864
5614,108.5275187,265.0222086
5612,76.55366542,381.7566423
5618,53.90948562,186.7701206
5616,118.6285565,82.16430107
5617,359.55,466
5615,795.5657368,551.3251432
5619,925.6408858,75.26940338
5620,1366.170064,168.9735984
5621,706.5517,70
5622,563.3191244,467.3717453
5626,7.367725311,441.8323065
5625,584.9160971,499.2942612
5624,1263.812997,20.73745376
5627,386.2667494,134.4728082
5628,117.3239803,522.7882651
5623,192.1847566,305.1595158
5629,821.9595986,16.46117346
5630,1101.770778,550.7888541
5631,1334.884343,227.9109483
5632,1322.734121,226.6320168
5633,235.3596759,265.7176674
5636,215.1054816,412.847988
5634,572.0426262,216.451536
5635,70.84522922,497.2853984
5637,1180.75356,740
5639,1284.733769,201.1310237
5638,903.0558,52
5640,886.8440353,462.7558688
5641,1065.94514,3353
5642,453.2544608,573.9128914
5643,485.4746,95
5644,386.6421497,517.1361556
5645,469.2292036,550.3761674
5646,1641.064574,204.7321784
5647,1274.678753,494.8658081
5650,655.999178,90.11885991
